entropy_type,entropy
non-adversarial,0.6387718
non-adversarial,0.2151733
non-adversarial,0.3153927
non-adversarial,0.50296986
non-adversarial,0.1041348
non-adversarial,0.5774867
non-adversarial,0.35514128
non-adversarial,0.67459023
non-adversarial,0.4271603
non-adversarial,0.6211487
non-adversarial,0.6834177
non-adversarial,0.004203152
non-adversarial,0.0041699866
non-adversarial,0.42118925
non-adversarial,0.48903388
non-adversarial,0.26913172
non-adversarial,0.40558654
non-adversarial,0.6334449
non-adversarial,0.6029334
non-adversarial,0.5955011
non-adversarial,0.31404474
non-adversarial,0.33499548
non-adversarial,0.4185232
non-adversarial,0.6879418
non-adversarial,0.0008203801
non-adversarial,0.23516245
non-adversarial,0.58016247
non-adversarial,0.6713706
non-adversarial,0.6912235
non-adversarial,0.0041699866
non-adversarial,0.69097507
non-adversarial,0.33909634
non-adversarial,0.31839368
non-adversarial,0.35204333
non-adversarial,0.011226672
non-adversarial,0.54568404
non-adversarial,0.022815682
non-adversarial,0.37006524
non-adversarial,0.31894553
non-adversarial,0.09815861
non-adversarial,0.039279036
non-adversarial,0.021392094
non-adversarial,0.4993483
non-adversarial,0.10740343
non-adversarial,0.13570954
non-adversarial,0.30168158
non-adversarial,0.6114307
non-adversarial,0.5898316
non-adversarial,0.053259753
non-adversarial,0.30194467
non-adversarial,0.24829708
non-adversarial,0.49887043
non-adversarial,0.3008186
non-adversarial,0.067151524
non-adversarial,0.33272156
non-adversarial,0.46594194
non-adversarial,0.47473127
non-adversarial,0.0041699866
non-adversarial,0.35841268
non-adversarial,0.17593144
non-adversarial,0.31095496
non-adversarial,0.04283988
non-adversarial,0.343335
non-adversarial,0.15835851
non-adversarial,0.059615538
non-adversarial,0.25175324
non-adversarial,0.16969222
non-adversarial,0.4113109
non-adversarial,0.00016281738
non-adversarial,0.44967872
non-adversarial,1.5492564e-05
non-adversarial,0.026863135
non-adversarial,0.49462003
non-adversarial,0.6797478
non-adversarial,0.68583477
non-adversarial,0.00096795574
non-adversarial,0.35989115
non-adversarial,0.085135326
non-adversarial,0.34981313
non-adversarial,0.6818913
non-adversarial,0.627643
non-adversarial,0.67723143
non-adversarial,0.69221807
non-adversarial,0.3207646
non-adversarial,0.33995926
non-adversarial,0.34261853
non-adversarial,0.46815363
non-adversarial,0.21642536
non-adversarial,0.23019758
non-adversarial,0.11055909
non-adversarial,0.3204972
non-adversarial,0.67458475
non-adversarial,0.58345205
non-adversarial,0.0070948307
non-adversarial,0.5174519
non-adversarial,0.6387367
non-adversarial,0.36619234
non-adversarial,0.6800895
non-adversarial,0.31959262
non-adversarial,6.283571e-05
non-adversarial,0.59374094
non-adversarial,0.2647279
non-adversarial,0.12188232
non-adversarial,0.5675312
non-adversarial,1.5492564e-05
non-adversarial,0.6204538
non-adversarial,0.3376338
non-adversarial,0.56285465
non-adversarial,0.114957735
non-adversarial,0.62904316
non-adversarial,0.11617248
non-adversarial,0.37211558
non-adversarial,0.6888851
non-adversarial,0.014612308
non-adversarial,0.6335579
non-adversarial,0.65898263
non-adversarial,0.32077402
non-adversarial,0.3454296
non-adversarial,5.6334702e-05
non-adversarial,0.5565061
non-adversarial,0.43648785
non-adversarial,0.52311164
non-adversarial,0.006170688
non-adversarial,0.007051753
non-adversarial,0.68977654
non-adversarial,0.038071226
non-adversarial,0.40331036
non-adversarial,0.59545416
non-adversarial,0.28550994
non-adversarial,0.33110017
non-adversarial,0.29518235
non-adversarial,0.020064678
non-adversarial,0.46892053
non-adversarial,0.32832634
non-adversarial,0.0041719754
non-adversarial,0.0035438142
non-adversarial,0.57206404
non-adversarial,0.51947004
non-adversarial,0.59743035
non-adversarial,0.39792132
non-adversarial,0.023070928
non-adversarial,0.37906933
non-adversarial,0.41599414
non-adversarial,0.3328002
non-adversarial,0.33940628
non-adversarial,0.20843884
non-adversarial,0.45798874
non-adversarial,0.39487725
non-adversarial,0.270085
non-adversarial,0.14868404
non-adversarial,0.24205157
non-adversarial,0.67541665
non-adversarial,0.48041958
non-adversarial,0.3862114
non-adversarial,0.25099578
non-adversarial,0.31576362
non-adversarial,0.1285615
non-adversarial,0.2846644
non-adversarial,0.43261075
non-adversarial,0.4509313
non-adversarial,0.007563955
non-adversarial,0.2647279
non-adversarial,0.6899612
non-adversarial,0.12969679
non-adversarial,0.5947603
non-adversarial,0.22418728
non-adversarial,0.2637345
non-adversarial,0.11026934
non-adversarial,0.69205713
non-adversarial,0.49021497
non-adversarial,0.2703673
non-adversarial,0.6698445
non-adversarial,0.6914292
non-adversarial,0.27080625
non-adversarial,0.18859683
non-adversarial,0.0030342988
non-adversarial,0.41379154
non-adversarial,0.65351033
non-adversarial,0.44329885
non-adversarial,0.56381
non-adversarial,0.36613542
non-adversarial,0.6914767
non-adversarial,0.3131248
non-adversarial,0.0011178927
non-adversarial,0.50096726
non-adversarial,0.50255066
non-adversarial,0.17286445
non-adversarial,0.5683817
non-adversarial,0.6695355
non-adversarial,0.62898207
non-adversarial,0.06388658
non-adversarial,0.23964673
non-adversarial,0.4310853
non-adversarial,0.67590123
non-adversarial,3.2005875e-07
non-adversarial,0.023486711
non-adversarial,0.5380187
non-adversarial,0.009743335
non-adversarial,0.5588444
non-adversarial,0.36020574
non-adversarial,0.0041719754
non-adversarial,0.0006613255
non-adversarial,0.24284391
non-adversarial,0.23087086
non-adversarial,0.6490654
non-adversarial,0.6905924
non-adversarial,0.5520294
non-adversarial,0.6601149
non-adversarial,0.32655984
non-adversarial,0.68401694
non-adversarial,0.22354943
non-adversarial,0.35416105
non-adversarial,0.6473381
non-adversarial,0.0041699866
non-adversarial,2.9531705e-13
non-adversarial,0.6078987
non-adversarial,0.6610709
non-adversarial,0.69201267
non-adversarial,0.69289917
non-adversarial,0.0022078224
non-adversarial,0.3215679
non-adversarial,0.35020754
non-adversarial,0.2954808
non-adversarial,0.22827666
non-adversarial,0.072977014
non-adversarial,0.6143047
non-adversarial,0.029556338
non-adversarial,0.60814244
non-adversarial,0.47925133
non-adversarial,0.66913116
non-adversarial,0.69288266
non-adversarial,0.6905924
non-adversarial,0.67042243
non-adversarial,0.40066892
non-adversarial,0.3181623
non-adversarial,0.25134492
non-adversarial,0.25642246
non-adversarial,0.2504818
non-adversarial,0.6750266
non-adversarial,0.61854887
non-adversarial,0.67362535
non-adversarial,0.69263524
non-adversarial,2.6557291e-08
non-adversarial,0.27456778
non-adversarial,0.050531447
non-adversarial,0.2685494
non-adversarial,0.12969679
non-adversarial,0.05814328
non-adversarial,0.6929848
non-adversarial,0.11872279
non-adversarial,0.037545286
non-adversarial,0.0024121534
non-adversarial,0.69200975
non-adversarial,0.67602473
non-adversarial,0.5685688
non-adversarial,0.0041699866
non-adversarial,0.6885805
non-adversarial,0.6643212
non-adversarial,0.017045315
non-adversarial,0.33661118
non-adversarial,0.17103745
non-adversarial,0.5071341
non-adversarial,0.66929954
non-adversarial,0.6931062
non-adversarial,0.6929492
non-adversarial,0.6304604
non-adversarial,0.0037468914
non-adversarial,0.36109552
non-adversarial,3.3025688e-05
non-adversarial,0.23784408
non-adversarial,0.011649293
non-adversarial,0.5444873
non-adversarial,0.6923665
non-adversarial,0.6905924
non-adversarial,0.27680072
non-adversarial,0.44484282
non-adversarial,7.713403e-16
non-adversarial,0.6069452
non-adversarial,0.5543833
non-adversarial,0.37558278
non-adversarial,0.68601584
non-adversarial,0.0008690222
non-adversarial,0.5876914
non-adversarial,0.36782777
non-adversarial,0.6167022
non-adversarial,0.20164125
non-adversarial,0.6904677
non-adversarial,0.013434723
non-adversarial,0.40690646
non-adversarial,0.47522587
non-adversarial,7.543616e-05
non-adversarial,0.13667718
non-adversarial,0.45411205
non-adversarial,0.2679284
non-adversarial,0.32874265
non-adversarial,0.18639457
non-adversarial,0.5341744
non-adversarial,0.5547817
non-adversarial,0.59711206
non-adversarial,0.6727862
non-adversarial,0.16890371
non-adversarial,0.27328023
non-adversarial,0.0041699866
non-adversarial,0.28434306
non-adversarial,0.4795344
non-adversarial,0.5200534
non-adversarial,0.5978908
non-adversarial,0.67177606
non-adversarial,3.3616963e-08
non-adversarial,0.5435173
non-adversarial,0.5189153
non-adversarial,0.23103991
non-adversarial,0.05800704
non-adversarial,0.29344398
non-adversarial,0.68752056
non-adversarial,0.17988737
non-adversarial,0.2250025
non-adversarial,0.0006853345
non-adversarial,0.0041699866
non-adversarial,0.22607884
non-adversarial,0.11156909
non-adversarial,0.50959647
non-adversarial,0.13697848
non-adversarial,0.27354047
non-adversarial,0.6657562
non-adversarial,0.0041678734
non-adversarial,0.27586243
non-adversarial,0.21886262
non-adversarial,0.55008847
non-adversarial,0.4175717
non-adversarial,0.38289553
non-adversarial,0.5550231
non-adversarial,0.49715275
non-adversarial,0.41138256
non-adversarial,0.47756156
non-adversarial,0.69297194
non-adversarial,0.6927555
non-adversarial,0.6499824
non-adversarial,0.6326835
non-adversarial,0.63900054
non-adversarial,0.6927353
non-adversarial,0.31296888
non-adversarial,0.6841419
non-adversarial,0.3003769
non-adversarial,0.034436
non-adversarial,0.0007668263
non-adversarial,0.4919069
non-adversarial,0.63093865
non-adversarial,0.15985358
non-adversarial,0.581059
non-adversarial,0.0041699866
non-adversarial,0.22477552
non-adversarial,0.36207426
non-adversarial,0.6482265
non-adversarial,0.02285034
non-adversarial,0.6502719
non-adversarial,0.6536077
non-adversarial,0.0003518618
non-adversarial,3.8295425e-06
non-adversarial,0.5764308
non-adversarial,5.4033197e-05
non-adversarial,0.22477552
non-adversarial,0.5031105
non-adversarial,0.68531233
non-adversarial,0.34327453
non-adversarial,0.09810671
non-adversarial,0.19597021
non-adversarial,0.466865
non-adversarial,0.6757749
non-adversarial,0.112085104
non-adversarial,0.39315838
non-adversarial,0.600698
non-adversarial,0.6925669
non-adversarial,0.6115152
non-adversarial,0.27488708
non-adversarial,0.5288205
non-adversarial,0.67446566
non-adversarial,0.0034009512
non-adversarial,0.61402476
non-adversarial,0.2647279
non-adversarial,0.6634623
non-adversarial,0.031175463
non-adversarial,0.6618378
non-adversarial,0.29791006
non-adversarial,0.66929954
non-adversarial,0.67969286
non-adversarial,0.4521826
non-adversarial,0.2612474
non-adversarial,0.00022317788
non-adversarial,0.52315927
non-adversarial,0.26174143
non-adversarial,0.6902075
non-adversarial,0.5729701
non-adversarial,1.4712965e-05
non-adversarial,0.29791006
non-adversarial,0.6526518
non-adversarial,0.00995126
non-adversarial,0.4624018
non-adversarial,0.69012535
non-adversarial,0.6651218
non-adversarial,0.55437404
non-adversarial,0.2941839
non-adversarial,0.13483508
non-adversarial,0.500756
non-adversarial,0.41927865
non-adversarial,0.45422515
non-adversarial,0.6290545
non-adversarial,0.54704183
non-adversarial,0.5996657
non-adversarial,0.20847248
non-adversarial,0.3377662
non-adversarial,0.3105815
non-adversarial,0.016949538
non-adversarial,0.43637732
non-adversarial,0.028732277
non-adversarial,0.6118485
non-adversarial,0.28345698
non-adversarial,0.66946197
non-adversarial,0.2647279
non-adversarial,0.4332301
non-adversarial,0.6527848
non-adversarial,0.290427
non-adversarial,0.3820144
non-adversarial,3.533675e-05
non-adversarial,0.6023374
non-adversarial,0.11063343
non-adversarial,0.011371974
non-adversarial,0.68301487
non-adversarial,0.26454502
non-adversarial,0.6833653
non-adversarial,0.40819538
non-adversarial,0.22225058
non-adversarial,0.67054963
non-adversarial,0.6228882
non-adversarial,0.43223643
non-adversarial,0.31740668
non-adversarial,0.26335078
non-adversarial,0.19293919
non-adversarial,0.58548516
non-adversarial,0.29465
non-adversarial,0.20307593
non-adversarial,0.017430741
non-adversarial,0.33882684
non-adversarial,0.2923311
non-adversarial,0.684392
non-adversarial,0.3964969
non-adversarial,0.5903756
non-adversarial,0.33780316
non-adversarial,0.58069044
non-adversarial,0.61005396
non-adversarial,0.2230912
non-adversarial,8.920914e-05
non-adversarial,0.68663824
non-adversarial,0.34252995
non-adversarial,0.055827364
non-adversarial,0.50492
non-adversarial,0.6777346
non-adversarial,0.39915717
non-adversarial,0.6204307
non-adversarial,0.39839688
non-adversarial,0.62017965
non-adversarial,0.33406115
non-adversarial,0.69047487
non-adversarial,0.51252806
non-adversarial,0.30685902
non-adversarial,0.26400235
non-adversarial,0.6422787
non-adversarial,0.33661118
non-adversarial,0.6397186
non-adversarial,0.37923858
non-adversarial,0.69311166
non-adversarial,0.3422644
non-adversarial,0.5559501
non-adversarial,0.10165
non-adversarial,0.00034704895
non-adversarial,0.5793277
non-adversarial,0.28109267
non-adversarial,0.472206
non-adversarial,0.24630865
non-adversarial,0.5773148
non-adversarial,6.283571e-05
non-adversarial,0.6858727
non-adversarial,0.0041699866
non-adversarial,0.46432614
non-adversarial,0.004698042
non-adversarial,0.30284956
non-adversarial,0.12969679
non-adversarial,0.69133675
non-adversarial,0.3599019
non-adversarial,0.68734324
non-adversarial,0.28169718
non-adversarial,0.5211121
non-adversarial,0.35721052
non-adversarial,0.22979711
non-adversarial,0.21584257
non-adversarial,0.62167406
non-adversarial,0.60506165
non-adversarial,0.23337704
non-adversarial,0.0041699866
non-adversarial,0.3563447
non-adversarial,0.54483634
non-adversarial,0.50335276
non-adversarial,0.00039698897
non-adversarial,0.40820646
non-adversarial,0.30553567
non-adversarial,0.35837248
non-adversarial,0.22694004
non-adversarial,0.35237634
non-adversarial,0.0011157835
non-adversarial,0.68127054
non-adversarial,0.30667558
non-adversarial,0.28357846
non-adversarial,0.463511
non-adversarial,0.0037965814
non-adversarial,0.00033426262
non-adversarial,0.6902063
non-adversarial,0.31439227
non-adversarial,0.20027074
non-adversarial,0.28891158
non-adversarial,0.39245096
non-adversarial,0.28853092
non-adversarial,0.0605423
non-adversarial,0.639997
non-adversarial,1.6799277e-05
non-adversarial,0.00047779395
non-adversarial,0.22054002
non-adversarial,0.69311166
non-adversarial,0.0041699866
non-adversarial,0.60731816
non-adversarial,0.036834143
non-adversarial,0.5189234
non-adversarial,0.018802239
non-adversarial,0.65690166
non-adversarial,3.598013e-05
non-adversarial,0.12969679
non-adversarial,0.36440885
non-adversarial,0.393505
non-adversarial,0.23574758
non-adversarial,0.6856638
non-adversarial,0.010086417
non-adversarial,0.6882129
non-adversarial,0.014858668
non-adversarial,0.32217735
non-adversarial,0.30287302
non-adversarial,0.1864784
non-adversarial,0.33281094
non-adversarial,0.64844286
non-adversarial,0.0041699866
non-adversarial,0.034005035
non-adversarial,0.15439805
non-adversarial,0.26906088
non-adversarial,0.6912139
non-adversarial,0.038105816
non-adversarial,0.44910002
non-adversarial,0.685796
non-adversarial,0.29825783
non-adversarial,0.553684
non-adversarial,0.32148933
non-adversarial,0.34080973
non-adversarial,0.23439965
non-adversarial,0.32120523
non-adversarial,0.008770024
non-adversarial,0.24794774
non-adversarial,0.20054106
non-adversarial,0.6666069
non-adversarial,0.68361235
non-adversarial,0.21812506
non-adversarial,0.035348915
non-adversarial,0.10111677
non-adversarial,0.56123155
non-adversarial,0.3178999
non-adversarial,7.762536e-06
non-adversarial,0.11879612
non-adversarial,0.64930516
non-adversarial,0.4691549
non-adversarial,0.6916431
non-adversarial,0.6063492
non-adversarial,0.32760444
non-adversarial,0.3084907
non-adversarial,0.6925839
non-adversarial,0.34338495
non-adversarial,0.0005067246
non-adversarial,0.30642325
non-adversarial,0.6691083
non-adversarial,0.65252227
non-adversarial,0.4855671
non-adversarial,0.018331474
non-adversarial,0.15838072
non-adversarial,0.32786372
non-adversarial,0.0063483906
non-adversarial,0.6372551
non-adversarial,0.6922902
non-adversarial,0.20402372
non-adversarial,0.2607085
non-adversarial,0.573382
non-adversarial,0.31212705
non-adversarial,0.67706764
non-adversarial,0.26892102
non-adversarial,0.12969679
non-adversarial,5.6334702e-05
non-adversarial,0.32478786
non-adversarial,0.5334885
non-adversarial,0.47239298
non-adversarial,0.26711383
non-adversarial,0.21640459
non-adversarial,0.26075634
non-adversarial,0.33281094
non-adversarial,0.26340818
non-adversarial,0.008814159
